ID,case,time
embedding_generation,99__JalendraPadhiaryVsPragatiChhotray,0.9807257652282715
embedding_generation,100__ChimanlalJagjivandasShethVsStateOfMaharashtra,0.7583229541778564
embedding_generation,101__StateOfUttarPradeshAndOthersVsRajaJitendraSingh,1.1533100605010986
embedding_generation,102__VallabhdasAndOthersVsMunicipalCommitteeAkola,1.2245700359344482
embedding_generation,103__WestinghouseSaxbyFarmerLtdVsCommrOfCentralExciseCalcutta,2.907849073410034
embedding_generation,104__BhagwantPundalikAmpAnrVsKishanGanpatBharaskalAmpOrs,0.8937747478485107
embedding_generation,105__JessoreIndustriesIndiaLimitedAndOrsVsRegionalProvidentFundCommissionerAndOrs,1.331475019454956
embedding_generation,106__ShobhabaiNarayanShindeVsTheDivisionalCommissionerNashikDivisionNashikAmpOrs,2.2909512519836426
embedding_generation,107__VeeraIbrahimVsStateOfMaharashtra,2.270379066467285
embedding_generation,108__SmtRajRaniVsChiefSettlementCommissionerDelhiAndOrs,2.221614122390747
embedding_generation,109__IndiaUmbrellaManufacturingCoVsBhagabandeiAgarwallaDThrLrs,1.7978932857513428
embedding_generation,110__VallampatiSathishBabuVsTheStateOfAndhraPradeshAmpOrs,2.770684003829956
embedding_generation,111__CommissionerOfIncomeTaxBiharAmpOrissaPatnaVsMSKirkendCoalCompany,1.5523498058319092
embedding_generation,112__RandhirKaurDeceasedThroughHerLrsVsBalwinderKaur,1.8937559127807617
embedding_generation,113__StateOfPunjabVsNirmalKaur,0.694127082824707
embedding_generation,114__ExciseCommissionerUPAllahabadVsRamKumar,2.6541829109191895
embedding_generation,115__APScheduledTribesCooperativeFinanceAndDevelopmentCorporationVsBPundiahAndOthers,1.3607268333435059
embedding_generation,116__SmtSulekhaRaniVsUnionOfIndiaAndOrs,1.4159209728240967
embedding_generation,117__MSShankarFinanceAmpInvestmentsVsStateOfAP,2.232213020324707
embedding_generation,118__AmeerunnissaBegumAndOthersVsMahboobBegumAndOthers,3.496173143386841
embedding_generation,119__VijayHathisingShahVsGitabenParshottamdasMukhi,0.40558409690856934
embedding_generation,120__VisaInternationalLtdVsContinentalResourcesUsaLtd,4.347855091094971
embedding_generation,121__SouthernPetrochemicalIndustriesCorporationLtdVsMadrasRefineriesLtd,0.43950700759887695
embedding_generation,122__BhakraBeasManagementBoardVsKantaAggarwalAmpOthers,2.2052738666534424
embedding_generation,123__RRangachariVsSSuppiahAmpOrs,1.4557521343231201
embedding_generation,124__StateOfRajasthanVsKiranMeenaAndOrs,0.3397848606109619
embedding_generation,125__KushumaDeviVsSheopatiDeviDead,0.6563661098480225
embedding_generation,126__BhaiyaPunjalalBhagwanddinVsDaveBhagwatprasadPrabhuprasadAmpOthers,4.065052032470703
embedding_generation,127__StateOfMadhyaPradeshAmpOrsVsSardarDKJadav,2.504566192626953
embedding_generation,128__SouthernSteelLtdVsJindalVijayanagarSteelLtd,0.940654993057251
embedding_generation,129__MaaNabadurgaConstructionVsSarojKumarJenaAndOthers,1.3107068538665771
embedding_generation,130__VoltasLimitedVsTehsildarThaneAndOrs,5.192888021469116
embedding_generation,131__BijenderVsStateOfHaryana,3.8098859786987305
embedding_generation,132__MSUptronIndiaLtdVsUOI,0.4212832450866699
embedding_generation,133__PrakashRoadlinesPLtdVsOrientalFireAndGeneralInsuranceCoLtd,0.4218900203704834
embedding_generation,134__MSPrudentialSugarCorporationLtdVsChadalavadaKrishnaMurthy,1.0887670516967773
embedding_generation,135__DSarojakumariVsRHelenThilakom,1.1066045761108398
embedding_generation,136__DharamSinghDThrLrsVsPremSinghDThrLrs,3.4056589603424072
embedding_generation,137__NaraindasLilaramAdnaniVsNarsingdasNaraindasAdnaniAmpOrs,1.8581879138946533
embedding_generation,138__NagappaMahadevDoddaamaniVsNewIndiaAssuranceCompanyLimitedAndAnother,0.14955806732177734
embedding_generation,139__TheSecretaryToGovtDepartmentOfEducationPrimaryAmpOrsVsBheemeshAliasBheemappa,2.798509120941162
embedding_generation,140__TheStateOfRajasthanRajasthanStateSportsCouncilSecretaryVsSmtUmaDadhich,0.46186399459838867
embedding_generation,141__RoshanLalAndOthersVsInternationalAirportAuthorityOfIndiaAndOthers,1.4643628597259521
embedding_generation,142__RatulMahantaVsNirmalenduSaha,3.667174816131592
embedding_generation,143__CommissionerOfIncomeTaxVsWellPackPackaging,0.46175408363342285
